qpid	goid	ontology	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
gene-OO714_RS17535	0043958	MF	acryloyl-CoA_reductase_(NADH)_activity	0.552255331837	0.412603759208	28	1
gene-OO714_RS17535	0005829	CC	cytosol	0.189028994657	0.367829278909	30	1
gene-OO714_RS17535	0019254	BP	carnitine_metabolic_process,_CoA-linked	1.57944975421	0.48718178634	32	3
gene-OO714_RS17535	0005886	CC	plasma_membrane	0.0752227766066	0.344523671454	35	1
gene-OO714_RS17535	0009055	MF	electron_transfer_activity	0.300097212917	0.384242199767	37	2
gene-OO714_RS17535	0045329	BP	carnitine_biosynthetic_process	1.18879203382	0.463014086552	38	3
gene-OO714_RS17535	0016853	MF	isomerase_activity	0.286037214584	0.382356513162	38	2
gene-OO714_RS17535	0055007	BP	cardiac_muscle_cell_differentiation	1.18819826651	0.462974544955	39	3
gene-OO714_RS17535	0042594	BP	response_to_starvation	1.14408691934	0.460008822299	41	4
gene-OO714_RS17535	0006111	BP	regulation_of_gluconeogenesis	1.12279425428	0.458556804122	42	3
gene-OO714_RS17535	0001889	BP	liver_development	1.10660944443	0.457443874448	43	3
gene-OO714_RS17535	0009409	BP	response_to_cold	0.975994755119	0.448146632801	56	3
gene-OO714_RS17535	0051384	BP	response_to_glucocorticoid	0.880339632393	0.440935955912	63	2
gene-OO714_RS17535	0009791	BP	post-embryonic_development	0.869013994473	0.440056775989	65	3
gene-OO714_RS17535	0005978	BP	glycogen_biosynthetic_process	0.805389199777	0.435007531304	69	3
gene-OO714_RS17535	0035383	BP	thioester_metabolic_process	0.492543954779	0.406603502886	102	2
gene-OO714_RS17535	0033865	BP	nucleoside_bisphosphate_metabolic_process	0.440358672156	0.401054032087	105	2
gene-OO714_RS17535	0006572	BP	tyrosine_catabolic_process	0.408928030246	0.397551742142	109	1
gene-OO714_RS17535	0007584	BP	response_to_nutrient	0.387161024771	0.395046728616	111	1
gene-OO714_RS17535	0030435	BP	sporulation_resulting_in_formation_of_a_cellular_spore	0.379597188449	0.39415983852	112	1
gene-OO714_RS17535	1902222	BP	erythrose_4-phosphate/phosphoenolpyruvate_family_amino_acid_catabolic_process	0.373507723263	0.393439383984	113	1
gene-OO714_RS17535	0006574	BP	valine_catabolic_process	0.367705222188	0.392747395803	116	1
gene-OO714_RS17535	0006558	BP	L-phenylalanine_metabolic_process	0.341887930354	0.389600158487	121	1
gene-OO714_RS17535	0006569	BP	tryptophan_catabolic_process	0.33926723843	0.389274137646	123	1
gene-OO714_RS17535	0009150	BP	purine_ribonucleotide_metabolic_process	0.333850992667	0.388596327884	127	2
gene-OO714_RS17535	0046688	BP	response_to_copper_ion	0.32819274662	0.387882334691	128	1
gene-OO714_RS17535	0009410	BP	response_to_xenobiotic_stimulus	0.283555085867	0.382018841284	137	1
gene-OO714_RS17535	0022900	BP	electron_transport_chain	0.271592732173	0.380370340531	145	2
gene-OO714_RS17535	0043603	BP	amide_metabolic_process	0.189322029683	0.367878191844	168	2
gene-OO714_RS09945	0008408	MF	3'-5'_exonuclease_activity	8.21143991384	0.720779458951	1	4
gene-OO714_RS09945	0071897	BP	DNA_biosynthetic_process	6.43001066969	0.672890402033	1	4
gene-OO714_RS09945	0005737	CC	cytoplasm	2.01945083197	0.511039920201	1	4
gene-OO714_RS09945	0003887	MF	DNA-directed_DNA_polymerase_activity	7.92391160781	0.713429917407	2	4
gene-OO714_RS09945	0006260	BP	DNA_replication	5.98697295802	0.659979594619	2	4
gene-OO714_RS09945	0003676	MF	nucleic_acid_binding	2.24039850762	0.522034790938	13	4
gene-OO714_RS02610	0097657	MF	3',5'-nucleotide_bisphosphate_phosphatase_activity	19.952321622	0.878090887604	1	2
gene-OO714_RS02610	0000481	BP	maturation_of_5S_rRNA	9.61012247873	0.754822868364	1	1
gene-OO714_RS02610	0035312	MF	5'-3'_DNA_exonuclease_activity	13.7474004722	0.843065112216	2	2
gene-OO714_RS02610	0000470	BP	maturation_of_LSU-rRNA	5.95977837408	0.659171784282	2	1
gene-OO714_RS02610	0004534	MF	5'-3'_RNA_exonuclease_activity	12.1735481317	0.811311687787	3	2
gene-OO714_RS02610	0030490	BP	maturation_of_SSU-rRNA	5.36678608282	0.641075037206	3	1
gene-OO714_RS02610	0006259	BP	DNA_metabolic_process	3.93827218092	0.592850568143	6	2
gene-OO714_RS02610	0008252	MF	nucleotidase_activity	5.07516508475	0.631808404796	16	1
gene-OO714_RS02610	0030145	MF	manganese_ion_binding	4.28364157784	0.605219860793	20	1
gene-OO714_RS02610	0000166	MF	nucleotide_binding	2.44263030839	0.531631867522	24	2
gene-OO714_RS09695	0015297	MF	antiporter_activity	7.85321183627	0.711602419841	1	1
gene-OO714_RS09695	0055085	BP	transmembrane_transport	2.74647057201	0.545332393764	1	1
gene-OO714_RS09695	0005886	CC	plasma_membrane	2.66086639559	0.541552596888	1	1
gene-OO714_RS18060	0006276	BP	plasmid_maintenance	13.472218471	0.837649642005	1	1
gene-OO714_RS18060	0005524	MF	ATP_binding	2.97218050771	0.555024989826	1	1
gene-OO714_RS01875	0004109	MF	coproporphyrinogen_oxidase_activity	10.8073666459	0.782038604442	1	100
gene-OO714_RS01875	0006782	BP	protoporphyrinogen_IX_biosynthetic_process	8.95101104197	0.739112849532	1	100
gene-OO714_RS01875	0005737	CC	cytoplasm	2.01988400831	0.511062049182	1	100
gene-OO714_RS01875	0042803	MF	protein_homodimerization_activity	9.72028920701	0.757395533624	3	100
gene-OO714_RS01875	0046872	MF	metal_ion_binding	2.46758708556	0.532788222467	9	99
gene-OO714_RS01875	0046906	MF	tetrapyrrole_binding	0.0525771139164	0.337993924307	16	1
gene-OO714_RS01875	0033194	BP	response_to_hydroperoxide	0.171787836366	0.364881474106	29	1
gene-OO714_RS15485	0004455	MF	ketol-acid_reductoisomerase_activity	11.7621165385	0.802677081265	1	100
gene-OO714_RS15485	0009099	BP	valine_biosynthetic_process	9.0925129709	0.742533089962	1	100
gene-OO714_RS15485	0005829	CC	cytosol	0.137919592977	0.358623689558	1	2
gene-OO714_RS15485	0050661	MF	NADP_binding	7.30265457894	0.697080120029	2	100
gene-OO714_RS15485	0009097	BP	isoleucine_biosynthetic_process	8.46952458377	0.727267539667	3	100
gene-OO714_RS15485	0000287	MF	magnesium_ion_binding	5.63759786256	0.64945745277	5	100
gene-OO714_RS15390	0008750	MF	NAD(P)+_transhydrogenase_(AB-specific)_activity	10.2387516491	0.769311677177	1	4
gene-OO714_RS15390	0006740	BP	NADPH_regeneration	7.27131333358	0.696237213895	1	4
gene-OO714_RS15390	0005886	CC	plasma_membrane	1.0302843669	0.452082246281	1	2
gene-OO714_RS15390	0070404	MF	NADH_binding	8.55179865634	0.729315017567	4	2
gene-OO714_RS15390	0070403	MF	NAD+_binding	5.63377308686	0.649340484188	5	3
gene-OO714_RS15390	0046983	MF	protein_dimerization_activity	4.16762331334	0.601122281585	8	3
gene-OO714_RS15390	0003957	MF	NAD(P)+_transhydrogenase_(B-specific)_activity	3.20887858437	0.564801740766	9	1
gene-OO714_RS15390	1902600	BP	proton_transmembrane_transport	3.03880084373	0.557814914101	13	3
gene-OO714_RS15390	0050661	MF	NADP_binding	1.45867542959	0.480066223741	18	1
gene-OO714_RS15390	0006116	BP	NADH_oxidation	2.15710240483	0.517956362824	23	1
gene-OO714_RS15390	0140115	BP	export_across_plasma_membrane	2.01165006422	0.510641007985	25	1
gene-OO714_RS15390	0034599	BP	cellular_response_to_oxidative_stress	1.70985516673	0.494565596869	29	1
gene-OO714_RS17830	0004725	MF	protein_tyrosine_phosphatase_activity	9.51117661709	0.75249963942	1	5
gene-OO714_RS17830	0000271	BP	polysaccharide_biosynthetic_process	6.086486226	0.662920089557	1	4
gene-OO714_RS17830	0008653	BP	lipopolysaccharide_metabolic_process	3.03081257624	0.557482006435	6	2
gene-OO714_RS17830	0008610	BP	lipid_biosynthetic_process	1.81199632101	0.500154319256	9	2
gene-OO714_RS17830	1901137	BP	carbohydrate_derivative_biosynthetic_process	1.48827451123	0.481836532232	11	2
gene-OO714_RS00760	0031405	MF	lipoic_acid_binding	19.5745890045	0.876140435433	1	3
gene-OO714_RS00760	0045254	CC	pyruvate_dehydrogenase_complex	11.3447874155	0.793762988655	1	3
gene-OO714_RS00760	0006086	BP	acetyl-CoA_biosynthetic_process_from_pyruvate	10.6552197092	0.778666690115	1	3
gene-OO714_RS00760	0004742	MF	dihydrolipoyllysine-residue_acetyltransferase_activity	12.6135320059	0.820385562937	3	3
gene-OO714_RS00760	0006096	BP	glycolytic_process	7.40633825288	0.699855824503	11	3
gene-OO714_RS00760	0004738	MF	pyruvate_dehydrogenase_activity	3.96029433594	0.593655089757	14	1
gene-OO714_RS00760	0005515	MF	protein_binding	1.81069210188	0.500083965595	20	1
gene-OO714_RS00760	0042867	BP	pyruvate_catabolic_process	5.18587523462	0.635356944591	27	1
gene-OO714_RS15135	0008564	MF	protein-exporting_ATPase_activity	9.52108360483	0.752732796215	1	6
gene-OO714_RS15135	0015628	BP	protein_secretion_by_the_type_II_secretion_system	5.26858869454	0.637983462222	1	6
gene-OO714_RS15135	0015627	CC	type_II_protein_secretion_system_complex	5.14553729578	0.634068439029	1	6
gene-OO714_RS15135	0005886	CC	plasma_membrane	1.94861062965	0.507388519283	2	9
gene-OO714_RS15135	0005737	CC	cytoplasm	0.85333701677	0.438830304026	5	6
gene-OO714_RS15135	0016887	MF	ATP_hydrolysis_activity	4.10669139852	0.598947411242	6	12
gene-OO714_RS15135	0005524	MF	ATP_binding	2.9775947962	0.555252889012	13	13
gene-OO714_RS15135	0009297	BP	pilus_assembly	3.58095789249	0.579468044877	16	5
gene-OO714_RS15135	0046872	MF	metal_ion_binding	1.48787779711	0.481812921921	31	7
gene-OO714_RS15135	0043107	BP	type_IV_pilus-dependent_motility	0.85158207087	0.438692308971	31	1
gene-OO714_RS15135	0016485	BP	protein_processing	0.83903259653	0.437701345083	32	1
gene-OO714_RS15135	0005515	MF	protein_binding	0.851410452867	0.438678806661	36	2
gene-OO714_RS12475	0045340	MF	mercury_ion_binding	13.76589354	0.843357196865	1	6
gene-OO714_RS12475	0046689	BP	response_to_mercury_ion	12.1529218247	0.810882315917	1	6
gene-OO714_RS12475	0003700	MF	DNA-binding_transcription_factor_activity	4.76989313139	0.62181803431	2	6
gene-OO714_RS12475	0006355	BP	regulation_of_DNA-templated_transcription	3.50436059619	0.576513492351	5	6
gene-OO714_RS12475	0003677	MF	DNA_binding	3.25707859059	0.566747931128	5	6
gene-OO714_RS05580	0003951	MF	NAD+_kinase_activity	11.1060522083	0.788589804553	1	100
gene-OO714_RS05580	0006741	BP	NADP_biosynthetic_process	10.831766187	0.782577138804	1	100
gene-OO714_RS05580	0005737	CC	cytoplasm	2.01986149027	0.511060898897	1	100
gene-OO714_RS05580	0051287	MF	NAD_binding	6.65198020504	0.679191608373	2	100
gene-OO714_RS05580	0019674	BP	NAD_metabolic_process	8.23654387909	0.721414991409	4	100
gene-OO714_RS05580	0005524	MF	ATP_binding	2.97801217971	0.555270448986	6	100
gene-OO714_RS05580	0046872	MF	metal_ion_binding	2.49262200534	0.533942337808	14	100
gene-OO714_RS05580	0016310	BP	phosphorylation	4.14070181443	0.600163334412	20	100
gene-OO714_RS15065	0006417	BP	regulation_of_translation	7.54107958497	0.703434100038	1	1
gene-OO714_RS15065	0044238	BP	primary_metabolic_process	1.03300080634	0.452276411801	17	1
gene-OO714_RS07010	0005886	CC	plasma_membrane	2.6769683651	0.542268160998	1	1
gene-OO714_RS08345	0042221	BP	response_to_chemical	5.19322156961	0.635591066789	1	4
gene-OO714_RS08345	0022857	MF	transmembrane_transporter_activity	3.30717155302	0.568755354309	1	4
gene-OO714_RS08345	0005886	CC	plasma_membrane	2.68132094491	0.542461217894	1	4
gene-OO714_RS08345	0055085	BP	transmembrane_transport	2.76758317574	0.546255514939	3	4
gene-OO714_RS06770	0042925	MF	benzoate_transmembrane_transporter_activity	13.5255959503	0.83870438242	1	2
gene-OO714_RS06770	0042919	BP	benzoate_transport	13.1352869613	0.830943081111	1	2
gene-OO714_RS06770	0005886	CC	plasma_membrane	2.68013556639	0.542408656451	1	2
gene-OO714_RS06770	0019439	BP	aromatic_compound_catabolic_process	3.08152301282	0.559587961544	7	1
gene-OO714_RS06825	0022857	MF	transmembrane_transporter_activity	3.30783260015	0.568781743069	1	2
gene-OO714_RS06825	0055085	BP	transmembrane_transport	2.76813636837	0.546279655144	1	2
gene-OO714_RS06825	0005886	CC	plasma_membrane	2.68185689519	0.542484978911	1	2
gene-OO714_RS14010	0051205	BP	protein_insertion_into_membrane	10.4956161866	0.775103545785	1	2
gene-OO714_RS14010	0009279	CC	cell_outer_membrane	6.37057388977	0.671184739302	1	2
gene-OO714_RS14010	0043165	BP	Gram-negative-bacterium-type_cell_outer_membrane_assembly	9.96351031123	0.763024215411	2	2
gene-OO714_RS12640	0030288	CC	outer_membrane-bounded_periplasmic_space	8.14921099098	0.719199868868	1	1
gene-OO714_RS12640	0055085	BP	transmembrane_transport	2.76408314445	0.546102724711	1	1
gene-OO714_RS12640	0043190	CC	ATP-binding_cassette_(ABC)_transporter_complex	6.50702522405	0.675088813384	2	1
gene-OO714_RS18175	0010438	BP	cellular_response_to_sulfur_starvation	20.6252787107	0.88152055038	1	1
gene-OO714_RS18175	0055052	CC	ATP-binding_cassette_(ABC)_transporter_complex,_substrate-binding_subunit-containing	14.8228776873	0.849775751885	1	1
gene-OO714_RS18175	0042626	MF	ATPase-coupled_transmembrane_transporter_activity	6.11787880997	0.663842706547	1	1
gene-OO714_RS18175	0030288	CC	outer_membrane-bounded_periplasmic_space	8.13775623017	0.718908450072	2	1
gene-OO714_RS18175	0006790	BP	sulfur_compound_metabolic_process	5.57219745292	0.647451895382	10	1
gene-OO714_RS18175	0055085	BP	transmembrane_transport	2.76019787122	0.545933003809	16	1
gene-OO714_RS15550	0042274	BP	ribosomal_small_subunit_biogenesis	8.92964321069	0.738594025076	1	100
gene-OO714_RS15550	0003924	MF	GTPase_activity	6.66342941318	0.679513752223	1	100
gene-OO714_RS15550	0005737	CC	cytoplasm	2.0198532761	0.511060479293	1	100
gene-OO714_RS15550	0019843	MF	rRNA_binding	6.15319120078	0.664877700884	2	100
gene-OO714_RS15550	0005525	MF	GTP_binding	5.95905151381	0.659150167764	3	100
gene-OO714_RS15550	0042255	BP	ribosome_assembly	0.0958565509459	0.349654949648	8	1
gene-OO714_RS15550	0022618	BP	protein-RNA_complex_assembly	0.0827633361945	0.346472032839	10	1
gene-OO714_RS15550	0046872	MF	metal_ion_binding	2.49261186861	0.533941871678	16	100
gene-OO714_RS15550	0019003	MF	GDP_binding	0.158416502392	0.362491880542	29	1
gene-OO714_RS15550	0097216	MF	guanosine_tetraphosphate_binding	0.114911467066	0.353920758391	30	1
gene-OO714_RS09450	0004332	MF	fructose-bisphosphate_aldolase_activity	10.9086418689	0.78426994575	1	13
gene-OO714_RS09450	0006096	BP	glycolytic_process	7.41180196993	0.700001552494	1	13
gene-OO714_RS09450	0008270	MF	zinc_ion_binding	5.10241584445	0.632685422458	4	13
gene-OO714_RS09450	0019253	BP	reductive_pentose-phosphate_cycle	4.83555508704	0.62399328418	5	7
gene-OO714_RS09450	0030388	BP	fructose_1,6-bisphosphate_metabolic_process	0.526972373662	0.410104836857	24	1
gene-OO714_RS03540	0015562	MF	efflux_transmembrane_transporter_activity	9.0548934864	0.741626402921	1	3
gene-OO714_RS03540	0009279	CC	cell_outer_membrane	6.37947222806	0.671440600647	1	3
gene-OO714_RS03540	0046677	BP	response_to_antibiotic	3.12617459871	0.561427996353	1	1
gene-OO714_RS03540	0055085	BP	transmembrane_transport	2.76783431282	0.546266474351	2	3
gene-OO714_RS17820	0045227	BP	capsule_polysaccharide_biosynthetic_process	13.5102425528	0.83840121243	1	2
gene-OO714_RS17820	0016628	MF	oxidoreductase_activity,_acting_on_the_CH-CH_group_of_donors,_NAD_or_NADP_as_acceptor	8.39775613487	0.725473369525	1	2
gene-OO714_RS17820	0051287	MF	NAD_binding	6.64617969151	0.679028294794	3	2
gene-OO714_RS17820	0016616	MF	oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor	6.21143067555	0.666578213478	4	2
gene-OO714_RS03825	0004156	MF	dihydropteroate_synthase_activity	11.4017850773	0.794990006889	1	16
gene-OO714_RS03825	0046656	BP	folic_acid_biosynthetic_process	9.73767900008	0.757800293385	1	16
gene-OO714_RS03825	0005829	CC	cytosol	1.34315819853	0.472979107515	1	3
gene-OO714_RS03825	0046654	BP	tetrahydrofolate_biosynthetic_process	9.14675426464	0.743837092525	3	16
gene-OO714_RS03825	0046872	MF	metal_ion_binding	2.49200499897	0.533913963522	3	16
gene-OO714_RS03825	0009410	BP	response_to_xenobiotic_stimulus	0.851269994652	0.438667754882	42	1
gene-OO714_RS14970	0018738	MF	S-formylglutathione_hydrolase_activity	13.0414702909	0.829060410216	1	36
gene-OO714_RS14970	0046294	BP	formaldehyde_catabolic_process	12.2773733027	0.813467483666	1	36
gene-OO714_RS14970	0005829	CC	cytosol	1.84260395985	0.501798181092	1	10
gene-OO714_RS14970	0031410	CC	cytoplasmic_vesicle	1.03486867138	0.452409774875	2	5
gene-OO714_RS14970	0052689	MF	carboxylic_ester_hydrolase_activity	7.56395858665	0.704038504831	3	36
gene-OO714_RS14970	0042802	MF	identical_protein_binding	1.30913835165	0.470834331893	6	5
gene-OO714_RS14970	0070062	CC	extracellular_exosome	0.403304426576	0.39691108045	6	1
gene-OO714_RS14970	0004416	MF	hydroxyacylglutathione_hydrolase_activity	0.352774058707	0.390941229065	10	1
gene-OO714_RS14970	0019213	MF	deacetylase_activity	0.27959733587	0.381477352234	11	1
gene-OO714_RS14970	0005788	CC	endoplasmic_reticulum_lumen	0.32211886192	0.387109009523	13	1
gene-OO714_RS14970	0046872	MF	metal_ion_binding	0.0461660741506	0.335898095903	13	1
gene-OO714_RS14970	0048046	CC	apoplast	0.293391987377	0.383348553741	15	1
gene-OO714_RS14970	0032991	CC	protein-containing_complex	0.0819965458569	0.346278076629	24	1
gene-OO714_RS14970	0051289	BP	protein_homotetramerization	0.392210805852	0.395634020632	26	1
gene-OO714_RS10615	0004777	MF	succinate-semialdehyde_dehydrogenase_(NAD+)_activity	10.6330103043	0.778172471815	1	13
gene-OO714_RS10615	0009450	BP	gamma-aminobutyric_acid_catabolic_process	9.20874712284	0.745322722906	1	13
gene-OO714_RS10615	0005739	CC	mitochondrion	1.62141520501	0.489590133928	1	6
gene-OO714_RS10615	0005829	CC	cytosol	1.55987769353	0.486047632485	2	4
gene-OO714_RS10615	0036243	MF	succinate-semialdehyde_dehydrogenase_(NADP+)_activity	5.34993781646	0.640546621215	5	7
gene-OO714_RS10615	0042802	MF	identical_protein_binding	3.20255297887	0.564545247322	6	6
gene-OO714_RS10615	0102810	MF	glutarate-semialdehyde_dehydrogenase_(NADP+)_activity	2.19799795257	0.519968387725	8	2
gene-OO714_RS10615	0032991	CC	protein-containing_complex	0.189794232486	0.367956931599	9	1
gene-OO714_RS10615	0018462	MF	4-(hydroxymethyl)benzenesulfonate_dehydrogenase_activity	1.60527819644	0.488667780947	10	2
gene-OO714_RS10615	0006105	BP	succinate_metabolic_process	3.6521451108	0.582185713969	11	5
gene-OO714_RS10615	0050661	MF	NADP_binding	0.762953380345	0.431528138187	11	2
gene-OO714_RS10615	0047533	MF	2,5-dioxovalerate_dehydrogenase_(NADP+)_activity	0.68310643818	0.42470816789	12	1
gene-OO714_RS10615	0007417	BP	central_nervous_system_development	3.11263011182	0.560871241853	13	5
gene-OO714_RS10615	0070403	MF	NAD+_binding	0.360865085268	0.391924612509	17	1
gene-OO714_RS10615	0006540	BP	glutamate_decarboxylation_to_succinate	2.09442133871	0.514835120484	23	2
gene-OO714_RS10615	0051262	BP	protein_tetramerization	1.21223730583	0.46456759399	33	2
gene-OO714_RS10615	0042400	BP	ectoine_catabolic_process	1.19220030005	0.46324086733	34	1
gene-OO714_RS10615	0019608	BP	nicotine_catabolic_process	0.94951471407	0.446187302248	36	1
gene-OO714_RS10615	0019570	BP	L-arabinose_catabolic_process_to_2-oxoglutarate	0.942976625719	0.445699340137	37	1
gene-OO714_RS10615	0046440	BP	L-lysine_metabolic_process	0.804775961356	0.434957912559	43	1
gene-OO714_RS10615	0006554	BP	lysine_catabolic_process	0.804752958199	0.434956050945	45	1
gene-OO714_RS10615	0051260	BP	protein_homooligomerization	0.677034742116	0.424173639559	50	1
gene-OO714_RS10615	0034599	BP	cellular_response_to_oxidative_stress	0.446772369554	0.401753179949	63	1
gene-OO714_RS10615	0019439	BP	aromatic_compound_catabolic_process	0.442034328778	0.401237181619	64	2
gene-OO714_RS10615	0006081	BP	cellular_aldehyde_metabolic_process	0.400475915405	0.396587157664	70	1
gene-OO714_RS01990	0051537	MF	2_iron,_2_sulfur_cluster_binding	7.56356718922	0.704028172801	1	10
gene-OO714_RS01990	0045892	BP	negative_regulation_of_DNA-templated_transcription	5.01857495008	0.629979597294	1	7
gene-OO714_RS01990	0005829	CC	cytosol	0.731242287336	0.428864448992	1	1
gene-OO714_RS01990	0003690	MF	double-stranded_DNA_binding	5.46139211117	0.644026904821	2	7
gene-OO714_RS01990	0005506	MF	iron_ion_binding	4.3215237131	0.606545750847	5	7
gene-OO714_RS01990	0003700	MF	DNA-binding_transcription_factor_activity	3.74513051143	0.585695972173	6	8
gene-OO714_RS02665	0051075	MF	S-adenosylmethionine:tRNA_ribosyltransferase-isomerase_activity	12.3309038876	0.814575416056	1	100
gene-OO714_RS02665	0008616	BP	queuosine_biosynthetic_process	8.89285471181	0.737699320558	1	100
gene-OO714_RS02665	0005737	CC	cytoplasm	2.01988400507	0.511062049017	1	100
gene-OO714_RS02665	0002099	BP	tRNA_wobble_guanine_modification	0.973781581815	0.447983900145	32	5
gene-OO714_RS02665	0009314	BP	response_to_radiation	0.090854978787	0.3484664158	50	1
gene-OO714_RS08780	0016624	MF	oxidoreductase_activity,_acting_on_the_aldehyde_or_oxo_group_of_donors,_disulfide_as_acceptor	9.83512176498	0.760061686548	1	7
gene-OO714_RS08780	0006086	BP	acetyl-CoA_biosynthetic_process_from_pyruvate	8.36713841775	0.724705611804	1	6
gene-OO714_RS08780	0009507	CC	chloroplast	3.08269684047	0.559636503458	1	4
gene-OO714_RS08780	0004738	MF	pyruvate_dehydrogenase_activity	8.79423540103	0.735291705365	3	6
gene-OO714_RS08780	0045335	CC	phagocytic_vesicle	1.45803396511	0.480027660133	6	1
gene-OO714_RS08780	0009532	CC	plastid_stroma	1.42591872381	0.478085989892	9	1
gene-OO714_RS08780	0006096	BP	glycolytic_process	5.81591548758	0.654867358361	11	6
gene-OO714_RS08780	0045254	CC	pyruvate_dehydrogenase_complex	1.40984621767	0.47710604456	11	1
gene-OO714_RS08780	0005759	CC	mitochondrial_matrix	1.1749680469	0.462090909304	14	1
gene-OO714_RS08780	0009526	CC	plastid_envelope	0.955484420648	0.446631378701	16	1
gene-OO714_RS08780	0005829	CC	cytosol	0.884214378617	0.441235442699	20	1
gene-OO714_RS08780	0045150	BP	acetoin_catabolic_process	2.85289105791	0.549950109663	44	1
gene-OO714_RS09340	0004844	MF	uracil_DNA_N-glycosylase_activity	10.9216538765	0.784555879974	1	100
gene-OO714_RS09340	0006284	BP	base-excision_repair	8.38050783551	0.725041030494	1	100
gene-OO714_RS09340	0005737	CC	cytoplasm	2.019861116	0.511060879779	1	100
gene-OO714_RS09340	0005654	CC	nucleoplasm	0.137249513064	0.358492536414	3	2
gene-OO714_RS09340	0043024	MF	ribosomal_small_subunit_binding	0.139422168057	0.358916631637	10	1
gene-OO714_RS09340	0003684	MF	damaged_DNA_binding	0.0784282414587	0.345363321947	12	1
gene-OO714_RS09340	0016446	BP	somatic_hypermutation_of_immunoglobulin_genes	0.157852157899	0.362388849521	24	1
gene-OO714_RS09340	0045190	BP	isotype_switching	0.148888906186	0.360727053864	26	1
gene-OO714_RS09340	0043066	BP	negative_regulation_of_apoptotic_process	0.0972552802899	0.3499817509	51	1
gene-OO714_RS10790	0010124	BP	phenylacetate_catabolic_process	10.9862267237	0.785972331913	1	1
gene-OO714_RS01155	0015079	MF	potassium_ion_transmembrane_transporter_activity	8.74264654981	0.734026876535	1	100
gene-OO714_RS01155	0071805	BP	potassium_ion_transmembrane_transport	8.34811437789	0.724227864812	1	100
gene-OO714_RS01155	0005886	CC	plasma_membrane	2.68412796643	0.542585639082	1	100
gene-OO714_RS01155	0015293	MF	symporter_activity	8.23691641484	0.721424415232	2	100
gene-OO714_RS01155	0071278	BP	cellular_response_to_cesium_ion	0.238306125037	0.375581715318	15	1
gene-OO714_RS01155	0022853	MF	active_monoatomic_ion_transmembrane_transporter_activity	0.0515555195492	0.337668880492	16	1
gene-OO714_RS01155	0015078	MF	proton_transmembrane_transporter_activity	0.0510566537453	0.337508984641	17	1
gene-OO714_RS12195	0050608	MF	vanillin_dehydrogenase_activity	10.9401898352	0.784962907065	1	2
gene-OO714_RS12195	0019439	BP	aromatic_compound_catabolic_process	2.79750407588	0.547557757405	1	2
gene-OO714_RS12195	0018485	MF	salicylaldehyde_dehydrogenase_activity	9.26769990835	0.74673086756	2	2
gene-OO714_RS11355	0004817	MF	cysteine-tRNA_ligase_activity	11.2918904128	0.792621486766	1	100
gene-OO714_RS11355	0006423	BP	cysteinyl-tRNA_aminoacylation	10.9167842826	0.784448892339	1	100
gene-OO714_RS11355	0005737	CC	cytoplasm	2.01989684205	0.511062704762	1	100
gene-OO714_RS11355	0008270	MF	zinc_ion_binding	5.10313160619	0.632708426383	5	100
gene-OO714_RS11355	0005524	MF	ATP_binding	2.97806430112	0.555272641729	10	100
gene-OO714_RS01375	0000100	MF	S-methylmethionine_transmembrane_transporter_activity	9.98127072323	0.763432525453	1	1
gene-OO714_RS01375	0015806	BP	S-methylmethionine_transport	9.82844933806	0.759907195168	1	1
gene-OO714_RS01375	0005886	CC	plasma_membrane	2.68235123116	0.542506892879	1	3
gene-OO714_RS01375	0003333	BP	amino_acid_transmembrane_transport	8.81324587569	0.735756858578	2	3
gene-OO714_RS01375	0015171	MF	amino_acid_transmembrane_transporter_activity	8.49553611552	0.727915935126	2	3
gene-OO714_RS01375	0042802	MF	identical_protein_binding	2.42443137404	0.530784903601	13	1
gene-OO714_RS01375	1901702	MF	salt_transmembrane_transporter_activity	1.82178809196	0.500681711428	14	1
gene-OO714_RS01375	1902022	BP	L-lysine_transport	3.69613949539	0.583852031744	15	1
gene-OO714_RS01375	0043200	BP	response_to_amino_acid	3.56113815932	0.578706602582	17	1
gene-OO714_RS01375	1901605	BP	alpha-amino_acid_metabolic_process	3.39169816073	0.572108503961	18	2
gene-OO714_RS01375	0000097	BP	sulfur_amino_acid_biosynthetic_process	2.97268435436	0.555046206583	24	1
gene-OO714_RS01375	0098739	BP	import_across_plasma_membrane	2.21508609675	0.520803560316	40	1
gene-OO714_RS01375	0008652	BP	amino_acid_biosynthetic_process	1.92408629204	0.506109007392	46	1
gene-OO714_RS01375	0098657	BP	import_into_cell	1.84605862111	0.501982862285	48	1
gene-OO714_RS02270	0008753	MF	NADPH_dehydrogenase_(quinone)_activity	14.7041469824	0.849066425074	1	67
gene-OO714_RS02270	0046196	BP	4-nitrophenol_catabolic_process	0.369505087492	0.392962622552	1	1
gene-OO714_RS02270	0009506	CC	plasmodesma	0.158628048528	0.362530454712	1	1
gene-OO714_RS02270	0010181	MF	FMN_binding	7.81754453101	0.710677344256	2	68
gene-OO714_RS02270	0050136	MF	NADH_dehydrogenase_(quinone)_activity	7.14019266954	0.6926909376	4	67
gene-OO714_RS02270	0006979	BP	response_to_oxidative_stress	0.29904245586	0.384102292527	4	2
