qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
Tcas010382	BP	0050909	sensory perception of taste	12.1933535975	0.811723630248	2	1
Tcas009113	BP	0006820	monoatomic anion transport	8.14118429879	0.718995684528	1	1
Tcas009113	MF	0022857	transmembrane transporter activity	3.25495333895	0.566662423724	1	1
Tcas009113	CC	0005886	plasma membrane	2.54639599694	0.536401896106	1	1
Tcas009113	BP	0055085	transmembrane transport	2.72560610743	0.544416629768	3	1
Tcas010318	BP	0006820	monoatomic anion transport	8.14727264949	0.719150570225	1	2
Tcas010318	MF	0022857	transmembrane transporter activity	3.25738754221	0.566760359169	1	2
Tcas010318	CC	0005886	plasma membrane	2.54830030856	0.536488518562	1	2
Tcas010318	BP	0055085	transmembrane transport	2.72764444058	0.544506248556	3	2
Tcas009914	BP	0098656	monoatomic anion transmembrane transport	4.01546980705	0.595661012098	1	36
Tcas009914	MF	0008509	monoatomic anion transmembrane transporter activity	3.78156490597	0.587059494572	1	34
Tcas009914	CC	0016020	membrane	0.92152918251	0.444086644324	1	75
Tcas009914	BP	0098661	inorganic anion transmembrane transport	3.75004675448	0.585880343777	3	36
Tcas009914	CC	0071944	cell periphery	0.126369092609	0.356316321394	3	2
Tcas009914	MF	0015116	sulfate transmembrane transporter activity	0.982594975932	0.448630848609	5	6
Tcas009914	MF	0015291	secondary active transmembrane transporter activity	0.244365532245	0.376477212895	10	4
Tcas009914	BP	0072348	sulfur compound transport	0.791801733705	0.433903667223	13	6
Tcas009914	BP	0006821	chloride transport	0.47997552025	0.405294945661	15	2
Tcas010099	MF	0015116	sulfate transmembrane transporter activity	7.34748460546	0.698282662012	1	20
Tcas010099	BP	1902358	sulfate transmembrane transport	6.90331519758	0.686200813162	1	20
Tcas010099	CC	0016020	membrane	0.921485495482	0.444083340327	1	28
Tcas010099	BP	0098656	monoatomic anion transmembrane transport	6.31651212304	0.669626400457	2	23
Tcas010099	CC	0071944	cell periphery	0.497120029541	0.407075785553	3	3
Tcas010099	MF	0008509	monoatomic anion transmembrane transporter activity	4.87867500236	0.62541373563	5	20
Tcas010099	MF	0015291	secondary active transmembrane transporter activity	3.0464356313	0.558132681934	6	17
Tcas010099	BP	0006821	chloride transport	1.8881629984	0.504219963968	15	3
Tcas009713	MF	0015116	sulfate transmembrane transporter activity	6.35288689905	0.670675639364	1	5
Tcas009713	BP	1902358	sulfate transmembrane transport	5.9688428127	0.659441246226	1	5
Tcas009713	CC	0005886	plasma membrane	1.46807157201	0.480630132938	1	5
Tcas009713	BP	1902476	chloride transmembrane transport	5.32314333983	0.639704543192	2	5
Tcas009713	MF	0008509	monoatomic anion transmembrane transporter activity	1.14088896321	0.459791610498	7	2
Tcas009393	BP	0098661	inorganic anion transmembrane transport	4.21244159026	0.602711869806	1	35
Tcas009393	MF	0008509	monoatomic anion transmembrane transporter activity	3.6619697807	0.58255869676	1	28
Tcas009393	CC	0016020	membrane	0.921526602455	0.4440864492	1	68
Tcas009393	MF	0015116	sulfate transmembrane transporter activity	2.1652733439	0.518359880465	2	12
Tcas009393	BP	0098656	monoatomic anion transmembrane transport	3.75894539674	0.58621375838	3	29
Tcas009393	CC	0071944	cell periphery	0.188110838399	0.367675775743	3	4
Tcas009393	MF	0015291	secondary active transmembrane transporter activity	0.784487568901	0.433305531742	10	8
Tcas009393	BP	0072348	sulfur compound transport	1.74483610199	0.49649793881	13	12
Tcas009393	BP	0006821	chloride transport	0.714483230521	0.42743336355	15	4
Tcas009406	BP	0055085	transmembrane transport	2.72914140855	0.544572043978	1	85
Tcas009406	MF	0008509	monoatomic anion transmembrane transporter activity	1.6379803168	0.490532194569	1	17
Tcas009406	CC	0016020	membrane	0.921538792347	0.444087371094	1	85
Tcas009406	CC	0071944	cell periphery	0.0460705204246	0.335865792545	3	1
Tcas009406	MF	0015116	sulfate transmembrane transporter activity	0.624098126655	0.419407827842	5	4
Tcas009406	BP	0015698	inorganic anion transport	1.7020114183	0.494129603844	7	21
Tcas009406	BP	0006820	monoatomic anion transport	1.68891021657	0.493399129973	8	18
Tcas009406	MF	0015291	secondary active transmembrane transporter activity	0.248297799468	0.377052418329	10	3
Tcas009406	BP	0072348	sulfur compound transport	0.502915230376	0.407670781869	13	4
Tcas009900	CC	0005762	mitochondrial large ribosomal subunit	10.3046710954	0.770804916185	1	9
Tcas009900	MF	0003729	mRNA binding	4.50439498387	0.612866090965	1	9
Tcas009900	BP	0006412	translation	3.30123394944	0.56851820901	1	9
Tcas009900	MF	0003735	structural constituent of ribosome	3.82702836036	0.58875174177	2	9
Tcas009255	MF	0008569	minus-end-directed microtubule motor activity	12.0707180476	0.809167473109	1	85
Tcas009255	CC	0030286	dynein complex	9.96131530219	0.76297372712	1	86
Tcas009255	BP	0007018	microtubule-based movement	8.32700346305	0.723697072892	1	86
Tcas009255	MF	0051959	dynein light intermediate chain binding	11.2706432725	0.792162227192	2	86
Tcas009255	CC	0005930	axoneme	9.32344356752	0.748058245296	2	76
Tcas009255	MF	0045505	dynein intermediate chain binding	10.9919812429	0.786098359181	3	86
Tcas009255	MF	0016887	ATP hydrolysis activity	4.2996264686	0.605780050522	7	80
Tcas009255	CC	0005874	microtubule	7.60159004259	0.705030647005	8	84
Tcas009255	MF	0005524	ATP binding	3.051871635	0.558358691465	13	86
Tcas009255	CC	0016020	membrane	0.0101729059101	0.319344991711	27	1
Tcas009527	MF	0046872	metal ion binding	2.46634946479	0.532731016355	1	1
Tcas009527	CC	0016020	membrane	0.917807583895	0.443804902874	1	1
Tcas010136	MF	0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	6.91156943322	0.686428823674	1	80
Tcas010136	BP	0045893	positive regulation of DNA-templated transcription	6.84714278003	0.684645502825	1	87
Tcas010136	CC	0005634	nucleus	3.47393725305	0.575331036771	1	90
Tcas010136	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	6.25978008	0.667983902503	4	80
Tcas010136	BP	0006357	regulation of transcription by RNA polymerase II	5.75133686295	0.652917841495	9	90
Tcas009415	CC	0016020	membrane	0.916923619183	0.443737898935	1	1
Tcas009321	CC	0032809	neuronal cell body membrane	14.0434360921	0.845065763888	1	88
Tcas009321	MF	0005251	delayed rectifier potassium channel activity	13.0913159873	0.83006153134	1	88
Tcas009321	BP	0001508	action potential	12.0810991606	0.809384353678	1	88
Tcas009321	BP	0051260	protein homooligomerization	9.97194768271	0.763218235049	2	85
Tcas009321	CC	0032590	dendrite membrane	12.5818392437	0.819737299668	3	88
Tcas009321	CC	0043679	axon terminus	11.8763161805	0.805088697999	5	88
Tcas009321	BP	0071805	potassium ion transmembrane transport	7.9645737742	0.714477290079	5	88
Tcas009321	CC	0042734	presynaptic membrane	11.1119248602	0.788717723131	7	88
Tcas009321	CC	0008076	voltage-gated potassium channel complex	10.8328456127	0.782600949325	10	88
Tcas009321	CC	0045211	postsynaptic membrane	9.51514559359	0.752593062187	16	88
Tcas009321	MF	0004119	3',5'-cGMP-inhibited cyclic-nucleotide phosphodiesterase activity	0.22382583708	0.373394461758	20	1
Tcas009321	MF	0004118	3',5'-cGMP-stimulated cyclic-nucleotide phosphodiesterase activity	0.162030066611	0.363147295708	21	1
Tcas010417	MF	0015280	ligand-gated sodium channel activity	12.6784546504	0.82171099266	1	2
Tcas010417	BP	0035725	sodium ion transmembrane transport	8.3912273869	0.725309774788	1	2
Tcas010417	CC	0005886	plasma membrane	2.54810965614	0.536479847711	1	2
Tcas010230	CC	0005576	extracellular region	5.39841692517	0.642064846968	1	57
Tcas010230	CC	0016020	membrane	0.0683910634223	0.342672246783	2	3
Tcas009940	CC	0005879	axonemal microtubule	13.5449838141	0.839086971728	1	5
Tcas010452	CC	0005634	nucleus	3.47387794444	0.575328726594	1	81
Tcas010452	MF	0003677	DNA binding	2.67260198128	0.54207433407	1	69
Tcas010452	BP	0008608	attachment of spindle microtubules to kinetochore	0.712697397085	0.427279883059	1	7
Tcas010452	MF	0046872	metal ion binding	2.47632988582	0.533191929914	2	81
Tcas010452	BP	0071173	spindle assembly checkpoint signaling	0.712146619346	0.427232508591	2	7
Tcas010452	BP	0090307	mitotic spindle assembly	0.711965753738	0.427216947663	4	7
Tcas010452	BP	0045841	negative regulation of mitotic metaphase/anaphase transition	0.711335714929	0.427162726294	5	7
Tcas010452	CC	1990047	spindle matrix	1.04788014421	0.453335456724	6	7
Tcas010452	CC	0000776	kinetochore	0.576767823915	0.414972476631	8	7
Tcas010452	MF	0008017	microtubule binding	0.508820751468	0.408273588603	9	7
Tcas010452	BP	0071174	mitotic spindle checkpoint signaling	0.707180046989	0.426804484839	10	7
Tcas010452	CC	0016020	membrane	0.0267639286691	0.328454262327	18	3
Tcas009604	MF	0004653	polypeptide N-acetylgalactosaminyltransferase activity	12.6131510448	0.820377775362	1	90
Tcas009604	BP	0006493	protein O-linked glycosylation	9.94281707213	0.762548020684	1	90
Tcas009604	CC	0000139	Golgi membrane	7.85322822738	0.711602844481	1	91
Tcas009604	MF	0030246	carbohydrate binding	7.09661818386	0.69150522881	4	91
Tcas009604	CC	0031985	Golgi cisterna	0.223418039318	0.373331854555	13	2
Tcas009604	BP	0019953	sexual reproduction	0.177844057525	0.365933106883	18	2
Tcas009192	MF	0044023	histone H4S1 kinase activity	15.7415142333	0.855170574762	1	28
Tcas009192	BP	0048675	axon extension	13.216280921	0.832563030821	1	47
Tcas009192	CC	0034045	phagophore assembly site membrane	10.6489515936	0.778527260092	1	47
Tcas009192	CC	0005776	autophagosome	9.88798805897	0.761283889079	2	47
Tcas009192	MF	0140855	histone H3S57 kinase activity	15.7415142333	0.855170574762	3	28
Tcas009192	MF	0072371	histone H2AS121 kinase activity	14.1158081126	0.845508508061	4	28
Tcas009192	BP	0061709	reticulophagy	11.9753683495	0.807171063771	4	47
Tcas009192	MF	0044025	histone H2BS14 kinase activity	12.7247812384	0.822654700568	5	28
Tcas009192	CC	0005829	cytosol	3.36728620091	0.571144421344	5	47
Tcas009192	MF	0044024	histone H2AS1 kinase activity	12.3637564291	0.815254180616	6	28
Tcas009192	MF	0140857	histone H3T45 kinase activity	12.3637564291	0.815254180616	7	28
Tcas009192	BP	0034727	piecemeal microautophagy of the nucleus	11.4027440405	0.795010624723	7	47
Tcas009192	MF	0004676	3-phosphoinositide-dependent protein kinase activity	12.2801419358	0.813524845735	8	28
Tcas009192	MF	0140823	histone H2BS36 kinase activity	11.8376102218	0.804272627162	9	28
Tcas009192	MF	0035403	histone H3T6 kinase activity	11.80694815	0.803625204939	10	28
Tcas009192	MF	0035979	histone H2AXS139 kinase activity	11.5443249046	0.798045177069	12	28
Tcas009192	BP	0000422	autophagy of mitochondrion	10.2173764122	0.768826443539	12	47
Tcas009192	MF	0044022	histone H3S28 kinase activity	11.4508233411	0.796043226811	13	28
Tcas009192	BP	0010508	positive regulation of autophagy	9.83361946473	0.760026907309	13	46
Tcas009192	MF	0035402	histone H3T11 kinase activity	11.3361989824	0.793577834017	14	28
Tcas009192	BP	0000045	autophagosome assembly	9.81518769967	0.759599983381	14	47
Tcas009192	MF	0035175	histone H3S10 kinase activity	11.0279960568	0.786886356075	15	28
Tcas009192	MF	1990244	histone H2AT120 kinase activity	10.4056107197	0.77308222322	16	28
Tcas009192	MF	0004711	ribosomal protein S6 kinase activity	9.92097769661	0.762044913186	18	28
Tcas009192	MF	0004677	DNA-dependent protein kinase activity	9.51348574217	0.752553994558	19	28
Tcas009192	MF	0072518	Rho-dependent protein serine/threonine kinase activity	9.31249107777	0.747797756587	21	28
Tcas009192	MF	0072354	histone H3T3 kinase activity	9.20493314071	0.745231467211	22	28
Tcas009192	MF	0004679	AMP-activated protein kinase activity	8.63847159006	0.731461340883	24	28
Tcas009192	MF	0004694	eukaryotic translation initiation factor 2alpha kinase activity	8.11098682228	0.718226612945	26	28
Tcas009192	BP	0042594	response to starvation	8.04859691369	0.716633114322	29	47
Tcas009192	MF	0005524	ATP binding	2.8739369162	0.550853055966	34	47
Tcas009192	BP	0006338	chromatin remodeling	4.13663362496	0.600018154167	55	28
Tcas009474	CC	0016020	membrane	0.920279873924	0.443992129688	1	1
Tcas009363	BP	0003006	developmental process involved in reproduction	7.95304446962	0.714180591329	1	67
Tcas009363	CC	0005634	nucleus	3.473923092	0.575330485174	1	76
Tcas009363	BP	0048666	neuron development	7.34088934043	0.698105978094	2	65
Tcas009363	BP	0048513	animal organ development	6.86279629343	0.685079558817	5	67
Tcas009363	BP	0006357	regulation of transcription by RNA polymerase II	5.34915608366	0.640522083369	14	72
Tcas010113	CC	0016020	membrane	0.921245055526	0.444065154739	1	7
Tcas009298	BP	0007165	signal transduction	1.47708638541	0.481169462931	1	1
Tcas009298	CC	0016020	membrane	0.576127621552	0.414911259363	1	1
Tcas009920	MF	0180008	RNA polymerase II CTD heptapeptide repeat S7 phosphatase activity	15.0513908632	0.851132996344	1	51
Tcas009920	CC	0005739	mitochondrion	4.50233683338	0.612795679216	1	91
Tcas009920	BP	0006338	chromatin remodeling	3.95527956362	0.593472085304	1	51
Tcas009920	MF	0180004	RNA polymerase II CTD heptapeptide repeat Y1 phosphatase activity	15.0513908632	0.851132996344	2	51
Tcas009920	MF	0140791	histone H2AXS140 phosphatase activity	15.0513908632	0.851132996344	3	51
Tcas009920	BP	0006357	regulation of transcription by RNA polymerase II	3.18456893118	0.563814635169	3	51
Tcas009920	MF	0180006	RNA polymerase II CTD heptapeptide repeat S2 phosphatase activity	15.0513908632	0.851132996344	4	51
Tcas009920	MF	0180005	RNA polymerase II CTD heptapeptide repeat T4 phosphatase activity	14.4976904518	0.847826148491	5	51
Tcas009920	MF	0180007	RNA polymerase II CTD heptapeptide repeat S5 phosphatase activity	14.4976904518	0.847826148491	6	51
Tcas009920	MF	1990439	MAP kinase serine/threonine phosphatase activity	11.5711610687	0.798618264148	7	51
Tcas009920	MF	0033192	calmodulin-dependent protein phosphatase activity	7.59008210972	0.704727504957	11	51
Tcas009920	MF	0017018	myosin phosphatase activity	5.87295196558	0.656580208606	18	51
Tcas009920	BP	0010795	regulation of ubiquinone biosynthetic process	0.222335754507	0.37316541905	20	1
Tcas009920	MF	0046872	metal ion binding	2.47635446374	0.533193063819	22	91
Tcas010257	MF	0008526	phosphatidylinositol transfer activity	13.8454613958	0.84384876819	1	91
Tcas010257	BP	0120009	intermembrane lipid transfer	11.5433434153	0.798024204717	1	91
Tcas010257	CC	0005737	cytoplasm	1.53838418394	0.484793906852	1	91
Tcas010257	BP	0015914	phospholipid transport	9.62608424921	0.755196525258	2	91
Tcas010257	CC	0016020	membrane	0.00948925134187	0.318844336874	4	1
Tcas010257	MF	0035091	phosphatidylinositol binding	9.01433367048	0.740646736825	5	91
Tcas009719	CC	0005789	endoplasmic reticulum membrane	6.69144423393	0.680300833921	1	88
Tcas009719	BP	0006950	response to stress	4.24302560349	0.60379175602	1	88
Tcas009719	MF	0005047	signal recognition particle binding	0.168402586963	0.364285555943	1	1
Tcas009719	BP	1901698	response to nitrogen compound	0.130535603213	0.357160340677	10	1
Tcas009719	BP	0010498	proteasomal protein catabolic process	0.111870585234	0.353265131764	11	1
Tcas009719	BP	0035556	intracellular signal transduction	0.0659426567623	0.341986346968	17	1
Tcas009325	CC	0016460	myosin II complex	11.2226702027	0.791123688558	1	68
Tcas009325	MF	0005509	calcium ion binding	6.92289126758	0.686741350524	1	69
Tcas010013	CC	0016460	myosin II complex	10.8783699913	0.78360407146	1	46
Tcas010013	MF	0005509	calcium ion binding	6.92255298779	0.686732016386	1	48
Tcas010013	CC	0016020	membrane	0.0191737019082	0.324805718696	12	1
Tcas010056	MF	0004035	alkaline phosphatase activity	12.3278725228	0.814512739653	1	94
Tcas010056	CC	0016020	membrane	0.0526668610482	0.338022327922	1	5
Tcas010056	MF	0046872	metal ion binding	2.4497739961	0.531963466379	5	93
Tcas010023	MF	0004035	alkaline phosphatase activity	12.3278860899	0.814513020184	1	94
Tcas010023	BP	0035094	response to nicotine	0.581267090484	0.415401749396	1	4
Tcas010023	CC	0016020	membrane	0.0315605582141	0.330495203261	1	3
Tcas010023	BP	0001666	response to hypoxia	0.450734905409	0.402182624299	2	4
Tcas010023	MF	0046872	metal ion binding	2.36899759897	0.528185281705	5	90
Tcas009576	MF	0004035	alkaline phosphatase activity	12.3278596017	0.814512472481	1	93
Tcas009576	BP	0035094	response to nicotine	0.93451814846	0.445065535317	1	6
Tcas009576	CC	0009986	cell surface	0.250804582162	0.377416731485	1	3
Tcas009576	BP	0001666	response to hypoxia	0.724658175468	0.428304196125	2	6
Tcas009576	CC	0016020	membrane	0.0512058329835	0.337556880939	2	5
Tcas009576	MF	0046872	metal ion binding	2.41672603018	0.530425345417	5	91
Tcas009292	BP	0007168	receptor guanylyl cyclase signaling pathway	12.8619678219	0.825439264958	1	88
Tcas009292	MF	0004383	guanylate cyclase activity	12.4151243628	0.816313685846	1	90
Tcas009292	CC	0005886	plasma membrane	2.49921983646	0.534245533132	1	88
Tcas009292	BP	0006182	cGMP biosynthetic process	11.8948502063	0.805478995858	2	90
Tcas009292	MF	0001653	peptide receptor activity	9.97452605171	0.763277508966	2	88
Tcas009292	MF	0004016	adenylate cyclase activity	9.20500945218	0.745233293272	4	85
Tcas009292	BP	0035556	intracellular signal transduction	4.70804361419	0.619755347264	21	90
Tcas010088	MF	0008521	acetyl-CoA transmembrane transporter activity	14.420052926	0.847357462284	1	93
Tcas010088	BP	0035348	acetyl-CoA transmembrane transport	14.0827368639	0.845306332055	1	93
Tcas010088	CC	0016020	membrane	0.921538289477	0.444087333064	1	93
Tcas009371	MF	0015171	amino acid transmembrane transporter activity	8.13958807624	0.718955067555	1	83
Tcas009371	BP	0003333	amino acid transmembrane transport	7.76464205283	0.709301358111	1	83
Tcas009371	CC	0005886	plasma membrane	2.51996225582	0.535196128033	1	83
Tcas009471	MF	0008061	chitin binding	10.2734920139	0.770099229769	1	1
Tcas009471	CC	0005576	extracellular region	5.38842277486	0.641752418622	1	1
Tcas009834	MF	0008061	chitin binding	10.2791520121	0.770227413841	1	2
Tcas009834	CC	0005576	extracellular region	5.39139143079	0.641845252363	1	2
Tcas009477	MF	0004674	protein serine/threonine kinase activity	6.61700765378	0.678205872839	1	70
Tcas009477	BP	0006096	glycolytic process	0.070784756611	0.343331047812	1	1
Tcas009477	CC	0016020	membrane	0.0115407458765	0.320298525794	1	1
Tcas009477	MF	0005524	ATP binding	3.05175066783	0.558353664275	7	70
Tcas010277	CC	1990316	Atg1/ULK1 kinase complex	13.3315095844	0.83485917405	1	91
Tcas010277	BP	0000045	autophagosome assembly	10.3829245997	0.772571365497	1	91
Tcas010277	MF	0019901	protein kinase binding	9.47472597459	0.751640741834	1	91
Tcas010277	CC	0000407	phagophore assembly site	10.163273714	0.76759599938	2	91
Tcas010277	MF	0019904	protein domain specific binding	0.400804589107	0.396624856183	6	4
Tcas010277	MF	0016301	kinase activity	0.0646843267958	0.341628880963	7	1
Tcas010277	BP	0035096	larval midgut cell programmed cell death	0.752330409805	0.430642098296	14	4
Tcas010277	BP	0016239	positive regulation of macroautophagy	0.535382862843	0.410942638863	23	4
Tcas009944	MF	0005096	GTPase activator activity	8.77237088522	0.734756096652	1	22
Tcas009944	BP	0006897	endocytosis	7.56943172598	0.704182955652	1	22
Tcas009944	CC	0005769	early endosome	7.52095070621	0.702901587864	1	17
Tcas009944	MF	0008083	growth factor activity	8.29022622454	0.722770772838	2	17
Tcas009944	BP	0015031	protein transport	4.38940913017	0.608907311332	4	17
Tcas009944	BP	0007165	signal transduction	3.17790221236	0.563543271999	11	17
Tcas009944	MF	0046872	metal ion binding	2.14364075309	0.517289895675	14	20
Tcas010331	CC	0005813	centrosome	8.94384444559	0.738938909128	1	3
Tcas010331	MF	0060090	molecular adaptor activity	4.51616260401	0.613268366536	1	3
Tcas010331	BP	0007165	signal transduction	3.94394883128	0.593058164386	1	3
Tcas010331	MF	0003677	DNA binding	0.443237544956	0.401368479298	2	1
Tcas010331	CC	0005737	cytoplasm	1.53817428894	0.484781620552	9	3
Tcas010289	MF	0051119	sugar transmembrane transporter activity	4.47870783944	0.611986147633	1	1
Tcas010289	BP	0034219	carbohydrate transmembrane transport	3.33021271603	0.569673598497	1	1
Tcas010289	CC	0005886	plasma membrane	1.09567386226	0.456687288498	1	1
Tcas010018	MF	0022857	transmembrane transporter activity	3.2557919294	0.566696166917	1	3
Tcas010018	BP	0055085	transmembrane transport	2.72630831942	0.544447507496	1	3
Tcas010018	CC	0016020	membrane	0.920582153924	0.444015004125	1	3
Tcas009853	MF	0051119	sugar transmembrane transporter activity	10.416011643	0.773316250369	1	3
Tcas009853	BP	0034219	carbohydrate transmembrane transport	7.74498709612	0.708788941629	1	3
Tcas009853	CC	0005886	plasma membrane	2.54817954537	0.536483026303	1	3
Tcas010405	BP	0051017	actin filament bundle assembly	11.7950322788	0.803373377407	1	93
Tcas010405	MF	0051015	actin filament binding	8.91511462635	0.738240907265	1	93
Tcas010405	CC	0015629	actin cytoskeleton	7.96755449868	0.714553962038	1	93
Tcas010405	BP	0007163	establishment or maintenance of cell polarity	10.0424743911	0.764836815834	3	93
Tcas010405	MF	0030674	protein-macromolecule adaptor activity	7.68432173686	0.707203245392	3	93
Tcas010405	BP	0016477	cell migration	9.22559006141	0.745725491654	4	93
Tcas010405	CC	0005737	cytoplasm	1.53840320623	0.48479502029	7	93
Tcas010405	MF	0003857	3-hydroxyacyl-CoA dehydrogenase activity	0.118670917772	0.354719433286	9	1
Tcas009827	BP	0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	12.9223850689	0.826660881008	1	7
Tcas009827	CC	0030687	preribosome, large subunit precursor	10.8576372887	0.783147490602	1	7
Tcas009827	CC	0005730	nucleolus	7.08691698584	0.691240753723	3	7
Tcas009827	BP	0042273	ribosomal large subunit biogenesis	8.22047392761	0.721008275962	7	7
Tcas010300	MF	0070740	tubulin-glutamic acid ligase activity	13.2268609392	0.832774273426	1	41
Tcas010300	CC	0036064	ciliary basal body	10.3544901496	0.771930275136	1	41
Tcas010300	BP	0000226	microtubule cytoskeleton organization	7.59760389407	0.704925669845	1	41
Tcas010300	MF	0015631	tubulin binding	7.9253474817	0.713466948236	3	41
Tcas010300	BP	0036211	protein modification process	5.7235964334	0.652077046664	4	41
Tcas009482	MF	0003779	actin binding	7.49528756347	0.702221631502	1	78
Tcas009482	BP	0016567	protein ubiquitination	5.46902697537	0.64426400646	1	63
Tcas009482	CC	0031463	Cul3-RING ubiquitin ligase complex	0.826694197666	0.436719797141	1	5
Tcas009482	MF	1990756	ubiquitin-like ligase-substrate adaptor activity	0.89108190806	0.4417646399	4	5
Tcas009482	CC	0005737	cytoplasm	0.0457332068193	0.335751489959	8	2
Tcas009482	BP	0046528	imaginal disc fusion	0.610319257689	0.418134497939	10	3
Tcas009482	CC	0005634	nucleus	0.0390637066034	0.333398112984	10	1
Tcas009482	BP	0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	0.526370033946	0.41004457974	12	5
Tcas009482	CC	0016020	membrane	0.0152159361195	0.322610840009	15	1
Tcas009482	BP	0009987	cellular process	0.304049547135	0.384764278953	29	63
Tcas009408	CC	0005765	lysosomal membrane	9.49878376028	0.752207807719	1	45
Tcas009408	CC	0012505	endomembrane system	4.88070888368	0.625480580184	8	45
Tcas009310	MF	0003924	GTPase activity	6.63041284016	0.678584018281	1	90
Tcas009310	BP	0002181	cytoplasmic translation	0.106203578031	0.352019068923	1	1
Tcas009310	CC	0005737	cytoplasm	0.0182668019131	0.324324467264	1	1
Tcas009310	MF	0005525	GTP binding	5.9880881462	0.660012681887	2	90
Tcas010083	CC	0005634	nucleus	3.46798912704	0.575099248307	1	1
Tcas009600	MF	0005243	gap junction channel activity	13.227387055	0.832784775748	1	74
Tcas009600	CC	0005921	gap junction	11.6848509319	0.801038775024	1	74
Tcas009600	BP	0007602	phototransduction	10.6754047987	0.779115415419	1	71
Tcas009600	CC	0005886	plasma membrane	2.5496024529	0.536547731278	5	74
Tcas009600	BP	0034220	monoatomic ion transmembrane transport	4.05157522192	0.596966184268	10	74
Tcas010367	BP	0035278	miRNA-mediated gene silencing by inhibition of translation	14.211455355	0.846091903536	1	33
Tcas010367	CC	0000932	P-body	9.39428757534	0.749739482206	1	34
Tcas010367	MF	0003723	RNA binding	3.10059001821	0.560375308502	1	30
Tcas010367	BP	0060213	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	13.5254731712	0.838701958693	2	34
Tcas010367	CC	0005654	nucleoplasm	6.47494436253	0.674174641881	4	34
Tcas010367	BP	0048522	positive regulation of cellular process	5.4904137414	0.644927295387	28	34
Tcas009305	CC	0016020	membrane	0.921434425083	0.444079477834	1	7
Tcas009584	BP	0072344	rescue of stalled ribosome	11.2369767108	0.79143363298	1	22
Tcas009584	MF	0061630	ubiquitin protein ligase activity	8.42030982958	0.726038022198	1	22
Tcas009584	CC	0005737	cytoplasm	1.53830017195	0.484788989273	1	22
Tcas009584	MF	0043022	ribosome binding	8.0005242459	0.715401074624	3	22
Tcas009584	BP	0016567	protein ubiquitination	7.38284082614	0.69922848877	6	22
Tcas009584	MF	0046872	metal ion binding	2.33011021863	0.526343422965	12	20
Tcas010175	MF	0031683	G-protein beta/gamma-subunit complex binding	11.979537826	0.807258529096	1	86
Tcas010175	CC	0005834	heterotrimeric G-protein complex	11.1826999525	0.790256701537	1	85
Tcas010175	BP	0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	9.69401421118	0.756783277035	1	85
Tcas010175	MF	0001664	G protein-coupled receptor binding	9.90700859678	0.761722820575	2	85
Tcas010175	BP	0007266	Rho protein signal transduction	6.79443558895	0.683180326172	3	49
Tcas010175	MF	0003924	GTPase activity	6.63038255186	0.678583164312	5	86
Tcas010175	MF	0005525	GTP binding	5.9880607921	0.660011870337	6	86
Tcas010175	CC	0005737	cytoplasm	1.52279155486	0.483878891789	15	85
Tcas010175	MF	0046872	metal ion binding	2.31804298825	0.525768751847	23	81
Tcas009413	CC	0016020	membrane	0.921453121507	0.444080891871	1	18
Tcas009349	CC	0031902	late endosome membrane	10.3599810378	0.772054142615	1	29
Tcas009349	BP	0007034	vacuolar transport	9.2309488371	0.745853560079	1	29
Tcas009349	BP	0015031	protein transport	5.44778600059	0.643603954184	4	29
Tcas009349	BP	0032509	endosome transport via multivesicular body sorting pathway	0.519341414795	0.409338882935	14	1
Tcas009349	CC	0000815	ESCRT III complex	0.601098949846	0.417274389643	20	1
Tcas009349	CC	0005771	multivesicular body	0.556677679336	0.413034933334	21	1
Tcas009259	CC	0016020	membrane	0.921538785996	0.444087370614	1	57
Tcas009259	CC	0005576	extracellular region	0.121480989168	0.355308186629	2	1
Tcas009592	CC	0031422	RecQ family helicase-topoisomerase III complex	15.0006783513	0.850832685937	1	90
Tcas009592	MF	0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity	10.4765138104	0.774675275652	1	91
Tcas009592	BP	0006265	DNA topological change	8.45417245889	0.726884386397	1	91
Tcas009592	BP	0006310	DNA recombination	5.62065499834	0.648939007313	4	90
Tcas009592	BP	0006281	DNA repair	5.17620196663	0.635048411697	5	90
Tcas009592	MF	0008270	zinc ion binding	4.89828446799	0.626057631573	5	88
Tcas009592	CC	0005634	nucleus	3.438754121	0.573957108881	5	90
Tcas009592	MF	0003677	DNA binding	3.20630510746	0.564697420819	8	91
Tcas009592	CC	0070013	intracellular organelle lumen	0.279145793187	0.381415330434	18	5
Tcas009592	BP	0032042	mitochondrial DNA metabolic process	0.656282215846	0.422328330805	21	5
Tcas009592	CC	0005739	mitochondrion	0.22632613263	0.373777079464	21	5
